plant,equipment_name,technical_id,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,physical_status,Rul
LTN4,Chaine de montage E-Q Line N°A441,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144070706,A441,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Excellent,3
LTN4,Chaine de montage E-Q Line N°02,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144070404,212_1,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,0
LTN4,Chaine de montage E-Q Line N°03,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144110201,310,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,5
LTN4,Chaine de montage E-Q Line N°04,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144080410,58_1,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,1
LTN4,Chaine de montage E-Q Line N°05,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144080411,75,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Excellent,2
LTN4,Chaine de montage E-Q Line N°06,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144081105,67,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,5
LTN4,Chaine de montage E-QLine N°07,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144080806,76_1,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,9
LTN4,Chaine de montage E-Q Line N°08,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144060702,83,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,4
LTN4,Chaine de montage E-Q Line N°09,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144070701,95_1,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,0
LTN4,Chaine de montage E-Q Line N°10,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144081005,106,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,4
LTN4,Chaine de montage E-Q Line N°11,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144091203,114,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Moyen,17
LTN4,Chaine de montage E-Q Line N°12,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144080804,124_1,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,2
LTN4,Chaine de montage E-Q Line N°13,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144080801,135_1,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,3
LTN4,Chaine de montage E-Q Line N°14,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144140801,114_1,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,8
LTN4,Chaine de montage E-Q Line N°16,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,8144210402,164,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Moyen,17
LTN4,LEONI WTNSO--Assembly Line Standard,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144180108,47_1,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN4,LEONI WTNSO--Assembly Line Standard,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,immo914570,84,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,3
LTN4,LEONI WTNSO--Assembly Line Standard,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,immo344774,213_1,1997,TRUE,TRUE,28,1,3920,0.75,0,0,0,0.675,Alarmant,Alarmant,1
LTN4,Chaine de montage N°2,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,AssemblyTesting,4144140102,214_2,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,9
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145180553,WSP35RF08,2018,TRUE,TRUE,7,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,12
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145180557,WSP35RF07,2018,TRUE,TRUE,7,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,14
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145180640,WSP35RF06,2018,TRUE,TRUE,7,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,12
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145180314,WSP35RF03,2017,TRUE,TRUE,8,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,15
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145171102,WSP35RF02,2017,TRUE,TRUE,8,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,10
LTN4,TSK--Fuse Detection,ET00001600,Test Station Fuse,TSK--Fuse Detection,AssemblyTesting,4145171101,WSP35RF01,2017,TRUE,TRUE,8,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,12
LTN4,TSK--Fuse Detection + Screwing,ET00001601,Test Station Fuse,TSK--Fuse Detection + Screwing,AssemblyTesting,4145180641,P18A16563,2018,TRUE,TRUE,7,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon,15
LTN4,TSK--Fuse Detection + Screwing,ET00001601,Test Station Fuse,TSK--Fuse Detection + Screwing,AssemblyTesting,4145171104,P14J11917,2017,TRUE,TRUE,8,0.4,3920,0.75,1,0,1,0.565,Moyen,Moyen,8
LTN4,TSK--Test Table 1700,ET00001659,Test Table,TSK--Test Table 1700,AssemblyTesting,41451804132,402324-3090-0031,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,9
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145140703,401665-3090-006,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Bon,19
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145191205,401665-3090-001,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,16
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145170519,TS1500-401664-3090-040,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,10
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145170517,TS1500-401664-3090-038,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,18
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo679452,401664-3090-030,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,2
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo198698,401664-3090-028,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Besoin Upgrade,4
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo175501,T284,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,14
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo147461,T285,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,16
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145130902,TS-1500-401664-3090-14,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,13
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145080602,400081-047,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,7
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145080708,400081-054,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Besoin Upgrade,6
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145070705,400081-027,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,5
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo675109,T502,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,12
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145220822,402460-3090-811,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Moyen,20
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo430228,401664-3090-031,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,1
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo516554,401670-3090-041,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,4
LTN4,TSK--Test Table 1700,ET00001659,Test Table,TSK--Test Table 1700,AssemblyTesting,4145181013,402324-3090-6,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Bon,14
LTN4,TSK--Test Table 1700,ET00001659,Test Table,TSK--Test Table 1700,AssemblyTesting,41451804131,402324-3090-002,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,12
LTN4,TSK--Test Table 1700,ET00001659,Test Table,TSK--Test Table 1700,AssemblyTesting,4145170602,TS1700-402262-3090-001,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,13
LTN4,TSK-VACCUM TEST,ET00000885,Special Devices,TSK--Vacuum Test,AssemblyTesting,immo924686,TS1700-402853-3090-007,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN4,TSK--Test Table,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,4145080604,400081-046,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Bon,4
SB,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,8141181201,1418,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon,Excellent,15
SB,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,2141150304,1053,2015,FALSE,TRUE,10,0.4,5107,1,0,0,1,0.39,Bon,,5
SB,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,8141200101,1519,2019,FALSE,TRUE,6,0,5107,1,0,0,1,0.15,Excellent,Excellent,14
SB,gamma 450,ET00002716,Cutting Machine Wire < 6mm2,Komax--Gamma 450,Cutting,8141201206,261,2019,TRUE,TRUE,6,0,5107,1,0,0,0,0.1,Excellent,Excellent,13
SB,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,2141081103,405,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,0
SB,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,8141180717,6331,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon,Excellent,12
SB,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,8141181004,7191,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon,Excellent,12
SB,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,8141190811,983,2019,TRUE,TRUE,6,0,5107,1,0,0,0,0.1,Excellent,Excellent,17
SB,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,8141210502,12491,2021,TRUE,TRUE,4,0,5107,1,0,0,0,0.1,Excellent,Excellent,18
SB,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,8141190201,38611,2019,TRUE,FALSE,6,0,5107,1,1,0,0,0.3,Bon,Bon,12
SB,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,8141181011,3561,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen,Bon,16
SB,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,2141180804,870,2016,TRUE,FALSE,9,0.4,5107,1,1,0,0,0.54,Moyen,Moyen,13
SB,gamma 333 pc-b,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,2141090112,3175,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,5
SB,alpha 433,ET00000204,Cutting Machine Wire < 6mm2,Komax--Alpha 433,Cutting,5141990701,256,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
SB,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo816098,2572,2015,FALSE,TRUE,10,0.4,5107,1,0,0,1,0.39,Bon,Bon,6
SB,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,4141080402,3033,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen,Besoin upgrade,2
SB,schleuniger power strip 9550,ET00000273,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,Cutting,8141181006,785,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon,Excellent,15
SB,ulmer sm 15,ET00000286,Cutting Machine Tube,Ulmer--SM 15/2P,Cutting,2141180601,11219/1,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon,Excellent,16
SB,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,3141120402,1143-815,2012,FALSE,TRUE,13,0.4,5107,1,0,0,1,0.39,Bon,Bon,10
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110200903,4597-3,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200902,522,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110211101,9543-1,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,820021040,621,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110181004,268-1,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,14
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200190901,381_1,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110191201,6020,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200701,513,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110200902,1183-1,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200702,512,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
SB,komax mira 230,ET00001080,Stripping Machine,Komax--Mira 230,Vkf,8120210301,3051_1,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,10
SB,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,Vkf,8143191101,887,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Bon,9
SB,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,Vkf,8120180904,682,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,11
SB,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,Vkf,8143190602,850,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Bon,18
SB,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,Vkf,8142181009,1227,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,1,0.365,Bon,Bon,16
SB,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,8142181002,5939,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,12
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110190601,973,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200181201,298,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,14
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110180601,6264,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,11
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200210408,614,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110200904,597-4,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200210404,619,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110191101,8864,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200210407,616,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,13
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110230201,7338,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,22
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200210405,618,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110210305,3694-2,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110210302,3694-1,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110211102,9543-2,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200190102,311_1,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,11
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110210301,3694-3,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200702,510,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,4110060901,2226-1,2006,FALSE,TRUE,19,0.7,3920,0.75,0,0,1,0.545,Moyen,Alarmant,2
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200191201,415,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
SB,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,4110061201,2342-6,2006,FALSE,TRUE,19,0.7,3920,0.75,0,0,1,0.545,Moyen,Alarmant,0
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200903,5231,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110200902,4597-2,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200905,519,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110201111,437,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110200501,1659,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110200901,4597-1,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110210303,3694-4,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
SB,kabatec ktb 50 e plus ,ET00001064,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,Vkf,8143200307,449,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,10
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110180701,2089932-2,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,10
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200190103,309,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,14
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110190902,2277902,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,12
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200191002,408,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110181005,6268-2,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,13
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200180601,222_1,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,10
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110181201,2150222,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,komax mira 230,ET00001080,Stripping Machine,Komax--Mira 230,Vkf,8120180903,4121,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,11
SB,schafer eps 6000,ET00001179,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,Vkf,8142181007,10028,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,11
SB,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,8142190201,6008,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,13
SB,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,Vkf,8141200604,14711,2020,FALSE,TRUE,5,0,3920,0.75,0,0,1,0.125,Excellent,Bon,18
SB,kabatec kts 50 comfort,ET00001103,Taping Machine,Kabatec--KTS 50 Comfort,Vkf,8143120103,1026,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen,11
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200210403,620,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110200501,8822,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,8110200901,1183-2,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
SB,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8200200701,509,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
